Timestamp,GHI_Wm2,AOD_Dust,Tamb_C,Tcell_C,PlantCapacity_kWp,Pout_kW
06/28/2023 22:00,0.0,0.568,35.17,35.17,300.0,0.0
06/28/2023 23:00,0.0,0.51,33.02,33.02,300.0,0.0
06/29/2023 00:00,0.0,0.559,33.73,33.73,300.0,0.0
06/29/2023 01:00,0.0,0.562,29.99,29.99,300.0,0.0
06/29/2023 02:00,0.0,0.488,29.29,29.29,300.0,1.52
06/29/2023 03:00,0.0,0.588,28.14,28.14,300.0,1.6
06/29/2023 04:00,0.0,0.505,26.58,26.58,300.0,0.0
06/29/2023 05:00,0.0,0.723,23.45,23.45,300.0,0.0
06/29/2023 06:00,0.0,0.534,25.52,25.52,300.0,0.23
06/29/2023 07:00,0.0,0.571,24.88,24.88,300.0,0.49
06/29/2023 08:00,0.2,0.596,26.5,26.51,300.0,0.0
06/29/2023 09:00,0.01,0.49,23.13,23.13,300.0,0.98
06/29/2023 10:00,5.19,0.662,24.6,24.76,300.0,0.0
06/29/2023 11:00,41.83,0.728,28.16,29.46,300.0,9.93
06/29/2023 12:00,6.72,0.526,27.83,28.04,300.0,0.0
06/29/2023 13:00,210.38,0.581,29.42,35.99,300.0,42.53
06/29/2023 14:00,504.83,0.561,30.57,46.34,300.0,104.61
06/29/2023 15:00,705.46,0.536,31.87,53.91,300.0,143.06
06/29/2023 16:00,863.95,0.57,35.12,62.12,300.0,166.23
06/29/2023 17:00,967.56,0.65,33.56,63.8,300.0,175.45
06/29/2023 18:00,996.03,0.531,32.7,63.83,300.0,194.0
06/29/2023 19:00,961.59,0.527,35.67,65.72,300.0,186.19
06/29/2023 20:00,0.0,0.764,34.04,34.04,300.0,2.33
06/29/2023 21:00,0.0,0.489,34.55,34.55,300.0,0.37
06/29/2023 22:00,0.0,0.575,34.77,34.77,300.0,0.0
06/29/2023 23:00,0.0,0.61,32.19,32.19,300.0,0.0
06/30/2023 00:00,0.0,0.726,31.59,31.59,300.0,0.0
06/30/2023 01:00,0.0,0.755,31.87,31.87,300.0,0.65
06/30/2023 02:00,0.0,0.507,29.04,29.04,300.0,1.59
06/30/2023 03:00,0.0,0.758,30.03,30.03,300.0,0.0
06/30/2023 04:00,0.0,0.704,25.88,25.88,300.0,0.51
06/30/2023 05:00,0.0,0.491,24.84,24.84,300.0,0.0
06/30/2023 06:00,20.9,0.638,28.39,29.04,300.0,5.92
06/30/2023 07:00,9.44,0.529,22.73,23.03,300.0,3.92
06/30/2023 08:00,11.37,0.591,24.82,25.17,300.0,0.0
06/30/2023 09:00,0.0,0.575,27.81,27.81,300.0,2.06
06/30/2023 10:00,36.74,0.731,25.49,26.63,300.0,8.1
06/30/2023 11:00,0.0,0.523,28.34,28.34,300.0,0.0
06/30/2023 12:00,30.57,0.557,28.34,29.29,300.0,5.82
06/30/2023 13:00,278.16,0.521,28.55,37.25,300.0,61.23
06/30/2023 14:00,509.44,0.958,29.66,45.58,300.0,85.87
06/30/2023 15:00,687.03,0.477,27.97,49.44,300.0,144.63
06/30/2023 16:00,865.41,0.639,31.88,58.92,300.0,161.65
06/30/2023 17:00,952.44,1.564,33.74,63.51,300.0,108.55
06/30/2023 18:00,996.37,0.59,34.54,65.67,300.0,189.08
06/30/2023 19:00,956.86,0.646,38.39,68.29,300.0,172.02
06/30/2023 20:00,0.0,0.823,35.28,35.28,300.0,4.51
06/30/2023 21:00,0.0,0.518,35.63,35.63,300.0,0.74
06/30/2023 22:00,0.0,0.488,35.94,35.94,300.0,1.18
06/30/2023 23:00,0.0,0.507,34.21,34.21,300.0,0.0
07/01/2023 00:00,0.0,0.58,32.2,32.2,300.0,0.0
07/01/2023 01:00,0.0,0.571,31.0,31.0,300.0,0.15
07/01/2023 02:00,0.0,0.658,29.3,29.3,300.0,0.0
07/01/2023 03:00,0.0,0.522,29.2,29.2,300.0,0.0
07/01/2023 04:00,0.0,0.71,27.07,27.07,300.0,0.84
07/01/2023 05:00,0.0,0.496,27.23,27.23,300.0,0.88
07/01/2023 06:00,0.0,0.511,23.99,23.99,300.0,0.0
07/01/2023 07:00,0.0,0.546,25.22,25.22,300.0,0.57
07/01/2023 08:00,1.78,0.617,27.16,27.21,300.0,1.49
07/01/2023 09:00,0.0,0.498,24.66,24.66,300.0,0.0
07/01/2023 10:00,0.0,0.803,28.26,28.26,300.0,0.0
07/01/2023 11:00,0.0,0.639,26.54,26.54,300.0,0.88
07/01/2023 12:00,16.88,0.576,27.24,27.77,300.0,0.0
07/01/2023 13:00,250.24,0.563,28.71,36.53,300.0,54.07
07/01/2023 14:00,488.48,0.509,29.36,44.63,300.0,107.98
07/01/2023 15:00,742.58,0.498,28.15,51.36,300.0,150.23
07/01/2023 16:00,868.64,0.611,33.65,60.79,300.0,166.18
07/01/2023 17:00,967.76,0.509,36.65,66.9,300.0,188.47
07/01/2023 18:00,987.48,0.516,34.88,65.74,300.0,188.79
07/01/2023 19:00,949.05,0.842,35.47,65.13,300.0,157.99
07/01/2023 20:00,0.0,0.524,34.56,34.56,300.0,2.0
07/01/2023 21:00,0.0,0.492,36.4,36.4,300.0,0.0
07/01/2023 22:00,0.0,0.494,34.1,34.1,300.0,0.0
07/01/2023 23:00,0.0,0.545,33.77,33.77,300.0,0.05
07/02/2023 00:00,0.0,0.559,29.95,29.95,300.0,1.96
07/02/2023 01:00,0.0,0.5,30.3,30.3,300.0,0.0
07/02/2023 02:00,0.0,0.728,30.35,30.35,300.0,0.0
07/02/2023 03:00,0.0,0.603,29.86,29.86,300.0,0.0
07/02/2023 04:00,0.0,0.542,28.7,28.7,300.0,0.05
07/02/2023 05:00,0.0,0.585,23.89,23.89,300.0,2.09
07/02/2023 06:00,17.51,0.5,23.25,23.8,300.0,4.32
07/02/2023 07:00,0.0,0.671,25.84,25.84,300.0,0.0
07/02/2023 08:00,0.0,0.535,23.68,23.68,300.0,0.0
07/02/2023 09:00,0.0,0.57,26.31,26.31,300.0,0.0
07/02/2023 10:00,0.0,0.645,23.02,23.02,300.0,0.0
07/02/2023 11:00,0.0,0.502,26.11,26.11,300.0,2.41
07/02/2023 12:00,38.9,0.474,27.24,28.46,300.0,12.36
07/02/2023 13:00,263.49,0.518,29.22,37.46,300.0,54.38
07/02/2023 14:00,506.44,0.755,28.25,44.08,300.0,97.41
07/02/2023 15:00,688.94,0.505,28.14,49.67,300.0,146.49
07/02/2023 16:00,875.17,0.595,32.55,59.9,300.0,165.34
07/02/2023 17:00,952.41,0.646,34.12,63.88,300.0,173.76
07/02/2023 18:00,988.22,0.507,35.64,66.52,300.0,190.78
07/02/2023 19:00,972.24,0.656,34.09,64.47,300.0,180.77
07/02/2023 20:00,0.0,0.838,35.96,35.96,300.0,3.3
07/02/2023 21:00,0.0,0.482,35.35,35.35,300.0,0.0
07/02/2023 22:00,0.0,0.534,36.11,36.11,300.0,0.0
07/02/2023 23:00,0.0,0.479,33.25,33.25,300.0,1.55
07/03/2023 00:00,0.0,0.719,29.67,29.67,300.0,1.09
07/03/2023 01:00,0.0,0.644,30.95,30.95,300.0,2.49
07/03/2023 02:00,0.0,0.501,29.89,29.89,300.0,0.0
07/03/2023 03:00,0.0,0.591,29.24,29.24,300.0,1.45
07/03/2023 04:00,0.0,0.535,24.96,24.96,300.0,0.0
07/03/2023 05:00,0.0,0.509,25.76,25.76,300.0,1.25
07/03/2023 06:00,0.0,0.618,26.73,26.73,300.0,0.0
07/03/2023 07:00,0.0,0.506,24.77,24.77,300.0,3.8
07/03/2023 08:00,0.0,0.535,24.3,24.3,300.0,0.89
07/03/2023 09:00,0.0,0.504,27.79,27.79,300.0,0.0
07/03/2023 10:00,0.0,0.609,23.82,23.82,300.0,0.28
07/03/2023 11:00,30.94,0.51,28.07,29.04,300.0,6.88
07/03/2023 12:00,0.0,0.528,28.79,28.79,300.0,0.0
07/03/2023 13:00,282.36,0.565,28.13,36.95,300.0,64.67
07/03/2023 14:00,485.74,0.516,29.71,44.89,300.0,106.87
07/03/2023 15:00,706.91,0.537,31.0,53.09,300.0,143.63
07/03/2023 16:00,858.68,1.031,32.53,59.37,300.0,134.12
07/03/2023 17:00,925.02,0.551,32.4,61.31,300.0,184.21
07/03/2023 18:00,1021.37,0.528,33.45,65.37,300.0,199.83
07/03/2023 19:00,956.27,0.59,34.06,63.94,300.0,179.76
07/03/2023 20:00,0.0,0.675,34.28,34.28,300.0,0.0
07/03/2023 21:00,0.0,0.608,34.12,34.12,300.0,0.0
07/03/2023 22:00,0.0,0.758,30.73,30.73,300.0,1.55
07/03/2023 23:00,0.0,0.652,33.44,33.44,300.0,2.49
07/04/2023 00:00,0.0,0.511,31.43,31.43,300.0,2.5
07/04/2023 01:00,0.0,0.524,28.22,28.22,300.0,1.4
07/04/2023 02:00,0.0,0.483,29.2,29.2,300.0,0.7
07/04/2023 03:00,0.0,0.67,27.86,27.86,300.0,0.0
07/04/2023 04:00,0.0,0.476,29.13,29.13,300.0,0.64
07/04/2023 05:00,0.0,0.693,25.38,25.38,300.0,0.0
07/04/2023 06:00,0.0,0.529,26.39,26.39,300.0,1.05
07/04/2023 07:00,0.0,0.615,26.97,26.97,300.0,0.0
07/04/2023 08:00,0.0,0.491,23.78,23.78,300.0,1.04
07/04/2023 09:00,14.55,0.5,24.82,25.28,300.0,6.04
07/04/2023 10:00,3.41,0.843,27.98,28.09,300.0,1.42
07/04/2023 11:00,0.0,0.646,26.53,26.53,300.0,0.66
07/04/2023 12:00,0.0,0.494,27.78,27.78,300.0,1.83
07/04/2023 13:00,226.77,0.493,27.82,34.9,300.0,54.6
07/04/2023 14:00,494.75,0.675,30.75,46.21,300.0,96.72
07/04/2023 15:00,668.08,0.52,30.96,51.83,300.0,138.99
07/04/2023 16:00,869.36,1.053,29.47,56.64,300.0,137.58
07/04/2023 17:00,965.41,0.544,32.72,62.89,300.0,188.54
07/04/2023 18:00,1029.79,0.936,32.28,64.46,300.0,159.0
07/04/2023 19:00,974.8,0.518,34.72,65.18,300.0,188.08
07/04/2023 20:00,0.0,0.726,33.35,33.35,300.0,1.5
07/04/2023 21:00,0.0,0.495,35.27,35.27,300.0,0.0
07/04/2023 22:00,0.0,0.642,34.12,34.12,300.0,2.88
07/04/2023 23:00,0.0,0.843,31.38,31.38,300.0,3.72
07/05/2023 00:00,0.0,0.557,31.44,31.44,300.0,0.0
07/05/2023 01:00,0.0,0.508,31.9,31.9,300.0,0.0
07/05/2023 02:00,0.0,0.556,31.4,31.4,300.0,0.0
07/05/2023 03:00,0.0,0.505,27.03,27.03,300.0,0.0
07/05/2023 04:00,0.0,0.679,25.53,25.53,300.0,3.07
07/05/2023 05:00,0.0,0.476,29.07,29.07,300.0,0.0
07/05/2023 06:00,8.48,0.489,25.33,25.6,300.0,3.47
07/05/2023 07:00,0.39,0.488,24.99,25.0,300.0,2.87
07/05/2023 08:00,28.01,0.556,23.57,24.45,300.0,8.02
07/05/2023 09:00,0.13,0.482,25.17,25.18,300.0,0.9
07/05/2023 10:00,0.0,0.482,27.92,27.92,300.0,0.0
07/05/2023 11:00,0.0,0.653,26.53,26.53,300.0,3.7
07/05/2023 12:00,0.0,0.481,28.78,28.78,300.0,0.0
07/05/2023 13:00,264.45,0.612,28.43,36.69,300.0,57.59
07/05/2023 14:00,506.99,0.497,28.14,43.98,300.0,109.3
07/05/2023 15:00,749.69,0.469,29.95,53.38,300.0,154.03
07/05/2023 16:00,845.26,0.509,30.5,56.92,300.0,170.99
07/05/2023 17:00,951.28,0.603,33.54,63.27,300.0,178.48
07/05/2023 18:00,978.87,0.519,35.85,66.43,300.0,188.71
07/05/2023 19:00,960.88,0.48,34.75,64.78,300.0,189.37
07/05/2023 20:00,0.0,0.561,34.22,34.22,300.0,1.25
07/05/2023 21:00,0.0,0.645,33.32,33.32,300.0,1.47
07/05/2023 22:00,0.0,0.548,34.54,34.54,300.0,0.0
07/05/2023 23:00,0.0,1.043,31.36,31.36,300.0,0.0
07/06/2023 00:00,0.0,0.591,30.43,30.43,300.0,0.0
07/06/2023 01:00,0.0,0.562,32.28,32.28,300.0,0.51
07/06/2023 02:00,0.0,0.515,29.22,29.22,300.0,2.76
07/06/2023 03:00,0.0,0.541,27.89,27.89,300.0,2.76
07/06/2023 04:00,0.0,0.531,26.88,26.88,300.0,0.0
07/06/2023 05:00,0.0,0.711,27.19,27.19,300.0,3.98
07/06/2023 06:00,5.96,0.496,25.55,25.74,300.0,0.67
07/06/2023 07:00,0.0,0.775,23.69,23.69,300.0,0.0
07/06/2023 08:00,35.71,0.576,23.57,24.69,300.0,5.32
07/06/2023 09:00,17.74,0.637,24.51,25.07,300.0,1.72
07/06/2023 10:00,0.0,0.698,25.76,25.76,300.0,0.67
07/06/2023 11:00,10.25,0.637,26.05,26.37,300.0,1.71
07/06/2023 12:00,5.15,0.539,26.95,27.11,300.0,0.0
07/06/2023 13:00,245.65,0.464,28.41,36.09,300.0,54.16
07/06/2023 14:00,509.68,1.043,29.58,45.51,300.0,81.15
07/06/2023 15:00,707.14,0.493,29.76,51.86,300.0,146.24
07/06/2023 16:00,860.85,0.483,33.8,60.7,300.0,175.94
07/06/2023 17:00,954.5,0.621,32.45,62.27,300.0,182.29
07/06/2023 18:00,997.66,0.61,34.16,65.34,300.0,188.78
07/06/2023 19:00,959.93,0.487,31.37,61.37,300.0,194.33
07/06/2023 20:00,0.0,0.914,34.31,34.31,300.0,0.0
07/06/2023 21:00,0.0,0.653,32.81,32.81,300.0,0.0
07/06/2023 22:00,0.0,0.71,32.5,32.5,300.0,1.51
07/06/2023 23:00,0.0,0.487,36.8,36.8,300.0,0.0
07/07/2023 00:00,0.0,0.477,32.46,32.46,300.0,0.82
07/07/2023 01:00,0.0,0.609,32.72,32.72,300.0,3.86
07/07/2023 02:00,0.0,0.489,30.87,30.87,300.0,0.43
07/07/2023 03:00,0.0,0.508,29.77,29.77,300.0,4.56
07/07/2023 04:00,0.0,0.778,26.79,26.79,300.0,0.0
07/07/2023 05:00,0.0,0.465,28.46,28.46,300.0,0.89
07/07/2023 06:00,6.47,0.713,26.53,26.73,300.0,1.98
07/07/2023 07:00,0.0,0.518,24.82,24.82,300.0,0.0
07/07/2023 08:00,0.0,0.553,24.98,24.98,300.0,1.6
07/07/2023 09:00,0.0,0.702,24.55,24.55,300.0,3.06
07/07/2023 10:00,4.81,0.666,25.34,25.49,300.0,5.44
07/07/2023 11:00,0.0,1.003,25.99,25.99,300.0,0.82
07/07/2023 12:00,0.0,1.034,27.66,27.66,300.0,0.0
07/07/2023 13:00,277.33,0.539,30.9,39.57,300.0,60.8
07/07/2023 14:00,467.65,0.502,27.78,42.39,300.0,103.04
07/07/2023 15:00,714.29,0.5,32.59,54.92,300.0,146.5
07/07/2023 16:00,841.28,0.64,31.53,57.82,300.0,159.69
07/07/2023 17:00,985.99,0.531,35.03,65.84,300.0,188.87
07/07/2023 18:00,1002.61,0.542,33.42,64.75,300.0,192.64
07/07/2023 19:00,933.8,0.626,35.04,64.22,300.0,174.75
07/07/2023 20:00,0.0,0.644,34.35,34.35,300.0,2.78
07/07/2023 21:00,0.0,0.548,31.82,31.82,300.0,0.0
07/07/2023 22:00,0.0,0.649,36.53,36.53,300.0,0.0
07/07/2023 23:00,0.0,0.57,31.71,31.71,300.0,0.0
07/08/2023 00:00,0.0,0.5,32.16,32.16,300.0,3.68
07/08/2023 01:00,0.0,0.513,29.25,29.25,300.0,1.74
07/08/2023 02:00,0.0,0.658,27.53,27.53,300.0,0.0
07/08/2023 03:00,0.0,0.475,27.94,27.94,300.0,0.0
07/08/2023 04:00,0.0,0.683,26.15,26.15,300.0,0.0
07/08/2023 05:00,0.0,0.512,24.25,24.25,300.0,0.0
07/08/2023 06:00,0.0,0.474,25.15,25.15,300.0,2.07
07/08/2023 07:00,0.0,0.92,22.48,22.48,300.0,2.03
07/08/2023 08:00,0.0,0.606,24.73,24.73,300.0,0.54
07/08/2023 09:00,6.37,0.46,24.52,24.72,300.0,0.24
07/08/2023 10:00,0.0,0.479,21.49,21.49,300.0,0.0
07/08/2023 11:00,1.5,0.573,25.22,25.26,300.0,0.43
07/08/2023 12:00,20.79,0.466,27.74,28.39,300.0,3.96
07/08/2023 13:00,231.48,0.509,26.65,33.88,300.0,51.92
07/08/2023 14:00,488.33,0.542,30.3,45.56,300.0,103.68
07/08/2023 15:00,701.06,0.715,31.48,53.39,300.0,127.33
07/08/2023 16:00,839.91,0.513,30.51,56.76,300.0,168.72
07/08/2023 17:00,981.13,0.577,33.05,63.71,300.0,186.36
07/08/2023 18:00,1004.28,0.623,35.1,66.49,300.0,187.24
07/08/2023 19:00,958.31,0.483,33.05,63.0,300.0,193.22
07/08/2023 20:00,0.0,0.579,34.23,34.23,300.0,0.0
07/08/2023 21:00,0.0,0.556,36.09,36.09,300.0,0.8
07/08/2023 22:00,0.0,0.564,32.58,32.58,300.0,0.0
07/08/2023 23:00,0.0,0.483,33.76,33.76,300.0,2.15
07/09/2023 00:00,0.0,0.562,30.36,30.36,300.0,0.87
07/09/2023 01:00,0.0,0.477,30.54,30.54,300.0,2.56
07/09/2023 02:00,0.0,0.548,30.15,30.15,300.0,0.0
07/09/2023 03:00,0.0,0.952,24.58,24.58,300.0,0.0
07/09/2023 04:00,0.0,0.492,26.18,26.18,300.0,0.55
07/09/2023 05:00,0.0,0.693,26.59,26.59,300.0,0.99
07/09/2023 06:00,0.0,0.498,25.49,25.49,300.0,4.8
07/09/2023 07:00,0.0,0.601,23.87,23.87,300.0,0.0
07/09/2023 08:00,11.29,0.549,22.83,23.18,300.0,2.53
07/09/2023 09:00,0.42,0.787,25.6,25.61,300.0,0.0
07/09/2023 10:00,0.0,0.506,24.67,24.67,300.0,0.48
07/09/2023 11:00,24.86,0.9,26.77,27.54,300.0,8.17
07/09/2023 12:00,2.73,0.502,27.55,27.64,300.0,2.38
07/09/2023 13:00,238.43,0.682,27.52,34.97,300.0,45.64
07/09/2023 14:00,512.15,0.588,31.09,47.1,300.0,107.49
07/09/2023 15:00,682.6,0.506,29.89,51.22,300.0,145.37
07/09/2023 16:00,838.84,0.662,33.77,59.98,300.0,156.0
07/09/2023 17:00,958.13,1.469,35.0,64.94,300.0,112.68
07/09/2023 18:00,1020.13,0.576,35.39,67.27,300.0,190.44
07/09/2023 19:00,983.43,0.698,34.04,64.77,300.0,176.01
07/09/2023 20:00,0.0,0.491,38.3,38.3,300.0,1.99
07/09/2023 21:00,0.0,0.584,34.54,34.54,300.0,0.0
07/09/2023 22:00,0.0,0.738,34.18,34.18,300.0,0.0
07/09/2023 23:00,0.0,1.077,32.99,32.99,300.0,2.2
07/10/2023 00:00,0.0,0.49,30.23,30.23,300.0,3.0
07/10/2023 01:00,0.0,0.639,32.66,32.66,300.0,0.86
07/10/2023 02:00,0.0,0.494,28.57,28.57,300.0,2.3
07/10/2023 03:00,0.0,0.458,29.51,29.51,300.0,0.91
07/10/2023 04:00,0.0,0.517,28.67,28.67,300.0,1.93
07/10/2023 05:00,0.0,0.794,26.8,26.8,300.0,0.29
07/10/2023 06:00,0.0,0.497,24.06,24.06,300.0,0.96
07/10/2023 07:00,3.58,0.489,24.09,24.2,300.0,0.0
07/10/2023 08:00,12.84,0.573,20.41,20.81,300.0,4.39
07/10/2023 09:00,8.92,0.555,24.42,24.7,300.0,0.0
07/10/2023 10:00,0.0,0.507,26.3,26.3,300.0,1.44
07/10/2023 11:00,32.84,0.457,25.54,26.56,300.0,6.91
07/10/2023 12:00,6.23,0.514,26.04,26.24,300.0,2.18
07/10/2023 13:00,263.13,0.557,27.69,35.91,300.0,55.25
07/10/2023 14:00,512.3,0.529,31.25,47.26,300.0,106.5
07/10/2023 15:00,702.22,0.471,30.64,52.58,300.0,148.84
07/10/2023 16:00,833.19,0.472,34.71,60.75,300.0,170.73
07/10/2023 17:00,900.57,0.466,32.11,60.25,300.0,186.04
07/10/2023 18:00,973.29,0.476,34.08,64.5,300.0,191.53
07/10/2023 19:00,964.56,0.512,33.61,63.75,300.0,186.29
07/10/2023 20:00,0.0,0.472,37.54,37.54,300.0,0.0
07/10/2023 21:00,0.0,0.686,34.53,34.53,300.0,0.0
07/10/2023 22:00,0.0,0.49,36.95,36.95,300.0,3.13
07/10/2023 23:00,0.0,0.473,32.33,32.33,300.0,2.68
07/11/2023 00:00,0.0,0.677,34.16,34.16,300.0,0.0
07/11/2023 01:00,0.0,0.5,30.84,30.84,300.0,3.42
07/11/2023 02:00,0.0,0.51,30.62,30.62,300.0,2.56
07/11/2023 03:00,0.0,0.474,26.25,26.25,300.0,0.0
07/11/2023 04:00,0.0,0.532,27.39,27.39,300.0,0.0
07/11/2023 05:00,0.0,0.596,24.23,24.23,300.0,0.0
07/11/2023 06:00,16.97,0.491,25.42,25.95,300.0,3.8
07/11/2023 07:00,30.92,0.469,22.26,23.23,300.0,7.42
07/11/2023 08:00,4.8,0.477,24.23,24.38,300.0,1.17
07/11/2023 09:00,0.0,1.022,26.18,26.18,300.0,0.0
07/11/2023 10:00,15.14,0.5,25.86,26.33,300.0,0.67
07/11/2023 11:00,17.37,0.796,23.98,24.53,300.0,4.03
07/11/2023 12:00,0.0,0.487,24.02,24.02,300.0,1.24
07/11/2023 13:00,260.52,1.076,28.82,36.96,300.0,39.42
07/11/2023 14:00,514.14,0.526,31.74,47.81,300.0,105.24
07/11/2023 15:00,731.53,0.581,29.22,52.08,300.0,148.41
07/11/2023 16:00,864.48,0.465,35.01,62.03,300.0,172.66
07/11/2023 17:00,948.52,0.535,32.89,62.54,300.0,185.06
07/11/2023 18:00,979.98,0.544,30.76,61.39,300.0,188.77
07/11/2023 19:00,958.78,1.032,31.86,61.82,300.0,148.08
07/11/2023 20:00,0.0,0.752,35.52,35.52,300.0,0.0
07/11/2023 21:00,0.0,0.563,34.39,34.39,300.0,0.0
07/11/2023 22:00,0.0,0.744,35.92,35.92,300.0,1.88
07/11/2023 23:00,0.0,0.459,31.11,31.11,300.0,1.22
07/12/2023 00:00,0.0,0.983,31.98,31.98,300.0,0.0
07/12/2023 01:00,0.0,0.584,30.61,30.61,300.0,0.0
07/12/2023 02:00,0.0,0.756,29.09,29.09,300.0,0.0
07/12/2023 03:00,0.0,0.562,27.44,27.44,300.0,0.0
07/12/2023 04:00,0.0,0.875,26.26,26.26,300.0,0.0
07/12/2023 05:00,0.0,0.675,26.03,26.03,300.0,0.0
07/12/2023 06:00,0.0,0.853,25.43,25.43,300.0,0.0
07/12/2023 07:00,33.18,0.655,24.86,25.89,300.0,9.15
07/12/2023 08:00,0.0,0.589,26.12,26.12,300.0,0.0
07/12/2023 09:00,0.0,0.653,22.68,22.68,300.0,0.0
07/12/2023 10:00,54.63,0.67,22.26,23.97,300.0,10.72
07/12/2023 11:00,11.82,0.66,27.3,27.67,300.0,2.77
07/12/2023 12:00,0.0,0.828,25.39,25.39,300.0,0.0
07/12/2023 13:00,252.6,0.752,27.44,35.34,300.0,49.58
07/12/2023 14:00,490.96,0.832,28.39,43.73,300.0,87.64
07/12/2023 15:00,709.33,0.508,29.65,51.82,300.0,145.45
07/12/2023 16:00,884.82,0.959,29.62,57.27,300.0,142.17
07/12/2023 17:00,953.62,0.549,31.99,61.79,300.0,184.29
07/12/2023 18:00,968.42,0.486,34.61,64.87,300.0,193.75
07/12/2023 19:00,961.59,0.482,34.13,64.18,300.0,191.72
07/12/2023 20:00,0.0,0.543,35.06,35.06,300.0,0.0
07/12/2023 21:00,0.0,0.482,33.39,33.39,300.0,2.19
07/12/2023 22:00,0.0,0.521,34.99,34.99,300.0,0.89
07/12/2023 23:00,0.0,0.799,32.08,32.08,300.0,0.0
07/13/2023 00:00,0.0,0.477,28.58,28.58,300.0,0.0
07/13/2023 01:00,0.0,0.593,31.01,31.01,300.0,0.0
07/13/2023 02:00,0.0,0.566,30.39,30.39,300.0,1.19
07/13/2023 03:00,0.0,0.46,27.11,27.11,300.0,1.78
07/13/2023 04:00,0.0,0.514,28.54,28.54,300.0,0.0
07/13/2023 05:00,0.0,0.628,24.43,24.43,300.0,1.32
07/13/2023 06:00,0.0,0.695,25.92,25.92,300.0,1.24
07/13/2023 07:00,0.0,0.565,27.03,27.03,300.0,2.79
07/13/2023 08:00,30.39,0.576,24.3,25.25,300.0,8.73
07/13/2023 09:00,0.0,0.785,24.07,24.07,300.0,2.7
07/13/2023 10:00,17.62,0.735,24.75,25.3,300.0,4.63
07/13/2023 11:00,0.0,0.482,28.15,28.15,300.0,0.91
07/13/2023 12:00,0.0,0.508,27.35,27.35,300.0,0.0
07/13/2023 13:00,236.23,0.606,31.17,38.55,300.0,51.15
07/13/2023 14:00,487.47,0.558,29.66,44.9,300.0,99.19
07/13/2023 15:00,675.74,0.607,29.56,50.67,300.0,134.06
07/13/2023 16:00,849.76,0.556,30.87,57.42,300.0,169.16
07/13/2023 17:00,939.26,0.604,32.87,62.22,300.0,180.15
07/13/2023 18:00,958.39,0.56,30.51,60.46,300.0,185.54
07/13/2023 19:00,963.82,0.499,33.36,63.48,300.0,192.61
07/13/2023 20:00,0.0,0.837,33.56,33.56,300.0,0.0
07/13/2023 21:00,0.0,0.463,34.43,34.43,300.0,1.97
07/13/2023 22:00,0.0,0.524,36.49,36.49,300.0,0.0
07/13/2023 23:00,0.0,0.58,32.86,32.86,300.0,1.45
07/14/2023 00:00,0.0,0.76,28.79,28.79,300.0,0.0
07/14/2023 01:00,0.0,0.552,29.1,29.1,300.0,0.0
07/14/2023 02:00,0.0,0.449,29.57,29.57,300.0,0.0
07/14/2023 03:00,0.0,0.741,28.02,28.02,300.0,2.64
07/14/2023 04:00,0.0,0.661,29.11,29.11,300.0,0.0
07/14/2023 05:00,0.0,0.549,27.08,27.08,300.0,0.0
07/14/2023 06:00,11.34,0.559,26.24,26.6,300.0,3.35
07/14/2023 07:00,0.0,0.511,24.02,24.02,300.0,0.0
07/14/2023 08:00,50.41,0.836,25.82,27.4,300.0,12.99
07/14/2023 09:00,17.71,0.467,23.0,23.56,300.0,7.31
07/14/2023 10:00,26.09,0.616,26.3,27.11,300.0,7.78
07/14/2023 11:00,15.9,0.562,25.22,25.71,300.0,3.57
07/14/2023 12:00,37.06,0.591,24.5,25.66,300.0,11.58
07/14/2023 13:00,236.68,0.608,28.77,36.17,300.0,52.76
07/14/2023 14:00,436.42,0.732,31.27,44.91,300.0,82.52
07/14/2023 15:00,680.7,0.456,29.86,51.13,300.0,148.49
07/14/2023 16:00,855.78,0.73,34.02,60.76,300.0,150.94
07/14/2023 17:00,945.07,0.518,30.23,59.76,300.0,188.0
07/14/2023 18:00,980.78,0.723,31.71,62.36,300.0,170.77
07/14/2023 19:00,968.46,0.517,33.79,64.05,300.0,189.67
07/14/2023 20:00,0.0,0.626,33.62,33.62,300.0,0.0
07/14/2023 21:00,0.0,0.483,33.0,33.0,300.0,0.0
07/14/2023 22:00,0.0,0.858,33.71,33.71,300.0,0.0
07/14/2023 23:00,0.0,0.638,31.92,31.92,300.0,0.0
07/15/2023 00:00,0.0,0.446,31.07,31.07,300.0,0.08
07/15/2023 01:00,0.0,0.454,30.82,30.82,300.0,2.57
07/15/2023 02:00,0.0,0.488,28.1,28.1,300.0,0.0
07/15/2023 03:00,0.0,0.572,27.65,27.65,300.0,1.73
07/15/2023 04:00,0.0,0.51,25.64,25.64,300.0,0.43
07/15/2023 05:00,0.0,0.468,23.76,23.76,300.0,0.75
07/15/2023 06:00,0.0,0.597,25.92,25.92,300.0,0.0
07/15/2023 07:00,0.0,0.571,26.84,26.84,300.0,0.0
07/15/2023 08:00,0.0,0.725,25.7,25.7,300.0,0.89
07/15/2023 09:00,0.0,0.499,24.77,24.77,300.0,1.04
07/15/2023 10:00,22.14,0.583,23.81,24.51,300.0,3.37
07/15/2023 11:00,5.86,0.807,25.14,25.32,300.0,0.0
